1096052469	20230416	202304	2023	2023.2904	CHN	CHINA	CHN								USA	HOUSTON	USA								1	043	043	04	1	2.8	3	1	3	-9.02255639097744	4	Jiangmen, Guangdong, China	CH	CH30	13034	22.5833	113.083	-1911647	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	4	Jiangmen, Guangdong, China	CH	CH30	13034	22.5833	113.083	-1911647	20230416031500	https://www.zerohedge.com/political/us-criticizes-chinas-death-sentence-wrongfully-detained-american-citizen
1096052470	20230416	202304	2023	2023.2904	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-9.02255639097744	4	Jiangmen, Guangdong, China	CH	CH30	13034	22.5833	113.083	-1911647	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Jiangmen, Guangdong, China	CH	CH30	13034	22.5833	113.083	-1911647	20230416031500	https://www.zerohedge.com/political/us-criticizes-chinas-death-sentence-wrongfully-detained-american-citizen
1096052471	20230416	202304	2023	2023.2904	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-9.02255639097744	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20230416031500	https://www.zerohedge.com/political/us-criticizes-chinas-death-sentence-wrongfully-detained-american-citizen
1096052472	20230416	202304	2023	2023.2904	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	026	026	02	1	4.0	2	1	2	-6.03588907014682	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20230416031500	https://thefrontierpost.com/china-urges-the-us-to-correct-its-wrongdoings-with-russia-related-sanctions-against-chinese-firms/
1096052473	20230416	202304	2023	2023.2904	CHNGOV	CHINA	CHN					GOV			USAGOVBUS	US TREASURY	USA					GOV	BUS		0	013	013	01	1	0.4	2	1	2	-6.03588907014682	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20230416031500	https://thefrontierpost.com/china-urges-the-us-to-correct-its-wrongdoings-with-russia-related-sanctions-against-chinese-firms/
1096052474	20230416	202304	2023	2023.2904	CHR	CHRISTIANITY				CHR					CHRPRO	PROTESTANT				CHR	PRO				0	139	139	13	3	-7.0	5	1	5	-3.60902255639098	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20230416031500	https://www.patheos.com/blogs/womantowoman/2023/04/should-politically-active-churches-lose-their-tax-exemption/
1096052475	20230416	202304	2023	2023.2904	COP	POLICE						COP													1	010	010	01	1	0.0	10	1	10	-7.55395683453237	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20230416031500	https://www.mdjonline.com/tribune/georgia/driver-killed-after-fleeing-car-and-hurdling-over-i-77-barrier-during-nc-police-pursuit/article_b4a6e08b-8fba-5574-980a-a4e8b47d725c.html
1096052476	20230416	202304	2023	2023.2904	COP	DEPUTY						COP													0	015	015	01	1	0.0	10	1	10	0.79744816586922	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20230416031500	https://www.bbc.co.uk/news/uk-politics-65262880
1096052477	20230416	202304	2023	2023.2904	COP	POLICE						COP													1	0214	021	02	1	3.4	10	1	10	-0.97087378640777	0								0								0								20230416031500	https://www.standard.net.au/story/8160187/burglary-at-licensed-venue-overnight/
1096052478	20230416	202304	2023	2023.2904	COP	PRISON						COP													0	036	036	03	1	4.0	2	1	2	-1.37931034482759	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	0								4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	20230416031500	https://www.groundup.org.za/article/thabo-bester-saga-police-fail-to-collect-evidence/
1096052479	20230416	202304	2023	2023.2904	COP	TROOPER						COP													1	084	084	08	2	7.0	1	1	1	-7.55395683453237	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20230416031500	https://www.mdjonline.com/tribune/georgia/driver-killed-after-fleeing-car-and-hurdling-over-i-77-barrier-during-nc-police-pursuit/article_b4a6e08b-8fba-5574-980a-a4e8b47d725c.html
1096052480	20230416	202304	2023	2023.2904	COP	POLICE						COP													1	182	182	18	4	-9.5	5	1	5	-16.1971830985916	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230416031500	https://ktxs.com/news/nation-world/police-carjacker-dies-from-stab-wounds-suffered-while-stealing-womans-car-washington-dc-murder-carjacking-stabbing
1096052481	20230416	202304	2023	2023.2904	COP	POLICE						COP													1	190	190	19	4	-10.0	10	1	10	-1.37931034482759	4	Hyde Park, Gauteng, South Africa	SF	SF06	77346	-26.1207	28.0379	-1238894	0								4	Hyde Park, Gauteng, South Africa	SF	SF06	77346	-26.1207	28.0379	-1238894	20230416031500	https://www.groundup.org.za/article/thabo-bester-saga-police-fail-to-collect-evidence/
1096052482	20230416	202304	2023	2023.2904	COP	POLICE						COP													1	191	191	19	4	-9.5	20	1	10	-3.30827067669173	0								0								0								20230416031500	https://www.odt.co.nz/news/national/claims-homicide-victim-stepped-stop-robbery
1096052483	20230416	202304	2023	2023.2904	COP	POLICE						COP													1	192	192	19	4	-9.5	20	1	10	-3.30827067669173	0								0								0								20230416031500	https://www.odt.co.nz/news/national/claims-homicide-victim-stepped-stop-robbery
1096052484	20230416	202304	2023	2023.2904	COP	POLICE						COP													1	193	193	19	4	-10.0	4	1	4	-6.36042402826856	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20230416031500	https://www.msn.com/en-us/news/crime/when-one-dies-the-community-starts-dying-violent-24-hours-in-kansas-city-emphasizes-push-for-change/ar-AA19UuRz
1096052485	20230416	202304	2023	2023.2904	COP	PRISON						COP			AFR	AFRICA	AFR								0	036	036	03	1	4.0	2	1	2	-1.37931034482759	4	Hyde Park, Gauteng, South Africa	SF	SF06	77346	-26.1207	28.0379	-1238894	4	Hyde Park, Gauteng, South Africa	SF	SF06	77346	-26.1207	28.0379	-1238894	4	Hyde Park, Gauteng, South Africa	SF	SF06	77346	-26.1207	28.0379	-1238894	20230416031500	https://www.groundup.org.za/article/thabo-bester-saga-police-fail-to-collect-evidence/
1096052486	20230416	202304	2023	2023.2904	COP	PRISON						COP			AFR	AFRICA	AFR								0	036	036	03	1	4.0	2	1	2	-1.37931034482759	4	Hyde Park, Gauteng, South Africa	SF	SF06	77346	-26.1207	28.0379	-1238894	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	4	Hyde Park, Gauteng, South Africa	SF	SF06	77346	-26.1207	28.0379	-1238894	20230416031500	https://www.groundup.org.za/article/thabo-bester-saga-police-fail-to-collect-evidence/
1096052487	20230416	202304	2023	2023.2904	COP	PRISON						COP			AFR	AFRICA	AFR								0	036	036	03	1	4.0	4	1	4	-1.37931034482759	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	20230416031500	https://www.groundup.org.za/article/thabo-bester-saga-police-fail-to-collect-evidence/
1096052488	20230416	202304	2023	2023.2904	COP	POLICE						COP			AUTEDU	VIENNA	AUT					EDU			1	010	010	01	1	0.0	2	1	2	-7.55813953488372	3	Fairfax County, Virginia, United States	US	USVA	VA059	38.8501	-77.3497	1480119	3	Madison High School, Virginia, United States	US	USVA		38.8961	-77.2792	1470001	3	Madison High School, Virginia, United States	US	USVA		38.8961	-77.2792	1470001	20230416031500	https://ktxs.com/news/nation-world/learning-disabilities-teacher-arrested-alleged-sexual-relationship-high-school-student-virginia-james-madison-allieh-kheradmand
1096052489	20230416	202304	2023	2023.2904	COP	POLICE						COP			AUTEDU	VIENNA	AUT					EDU			1	173	173	17	4	-5.0	2	1	2	-7.55813953488372	3	Fairfax County, Virginia, United States	US	USVA	VA059	38.8501	-77.3497	1480119	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20230416031500	https://ktxs.com/news/nation-world/learning-disabilities-teacher-arrested-alleged-sexual-relationship-high-school-student-virginia-james-madison-allieh-kheradmand
1096052490	20230416	202304	2023	2023.2904	COP	POLICE						COP			CVL	NEIGHBORHOOD						CVL			1	172	172	17	4	-5.0	10	1	10	-3.85756676557864	0								0								0								20230416031500	https://www.pennlive.com/news/2023/04/standoff-after-domestic-incident-in-harrisburg-ends-after-police-find-home-empty.html
1096052491	20230416	202304	2023	2023.2904	COP	POLICE						COP			EDU	STUDENT						EDU			1	010	010	01	1	0.0	4	1	4	-7.55813953488372	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20230416031500	https://ktxs.com/news/nation-world/learning-disabilities-teacher-arrested-alleged-sexual-relationship-high-school-student-virginia-james-madison-allieh-kheradmand
1096052492	20230416	202304	2023	2023.2904	COP	POLICE						COP			EDU	STUDENT						EDU			1	010	010	01	1	0.0	6	1	6	-7.55813953488372	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	20230416031500	https://ktxs.com/news/nation-world/learning-disabilities-teacher-arrested-alleged-sexual-relationship-high-school-student-virginia-james-madison-allieh-kheradmand
1096052493	20230416	202304	2023	2023.2904	COP	POLICE						COP			EDU	STUDENT						EDU			1	173	173	17	4	-5.0	10	1	10	-5.49132947976879	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20230416031500	https://nypost.com/2023/04/15/wife-of-okla-police-chief-arrested-for-sexually-abusing-teen/
1096052494	20230416	202304	2023	2023.2904	COP	PRISON						COP			LEG	PARLIAMENT						LEG			0	013	013	01	1	0.4	2	1	2	-1.37931034482759	4	Hyde Park, Gauteng, South Africa	SF	SF06	77346	-26.1207	28.0379	-1238894	4	Hyde Park, Gauteng, South Africa	SF	SF06	77346	-26.1207	28.0379	-1238894	4	Hyde Park, Gauteng, South Africa	SF	SF06	77346	-26.1207	28.0379	-1238894	20230416031500	https://www.groundup.org.za/article/thabo-bester-saga-police-fail-to-collect-evidence/
1096052495	20230416	202304	2023	2023.2904	COP	PRISON						COP			LEG	PARLIAMENT						LEG			0	013	013	01	1	0.4	3	1	3	-1.37931034482759	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	20230416031500	https://www.groundup.org.za/article/thabo-bester-saga-police-fail-to-collect-evidence/
1096052496	20230416	202304	2023	2023.2904	COP	PRISON						COP			OPP	PRISONER						OPP			0	042	042	04	1	1.9	6	1	6	-1.37931034482759	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	20230416031500	https://www.groundup.org.za/article/thabo-bester-saga-police-fail-to-collect-evidence/
1096052497	20230416	202304	2023	2023.2904	COP	POLICE						COP			OPP	PRISONER						OPP			0	173	173	17	4	-5.0	10	1	10	-8.96739130434787	4	Rimutaka, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.1167	175.233	-1517381	4	Rimutaka, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.1167	175.233	-1517381	4	Rimutaka, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.1167	175.233	-1517381	20230416031500	https://www.odt.co.nz/news/national/police-play-down-email-telling-officers-%E2%80%98consider-necessity%E2%80%99-arrests
1096052498	20230416	202304	2023	2023.2904	COP	TROOPER						COP			USA	UNITED STATES	USA								1	084	084	08	2	7.0	3	1	3	-7.55395683453237	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20230416031500	https://www.mdjonline.com/tribune/georgia/driver-killed-after-fleeing-car-and-hurdling-over-i-77-barrier-during-nc-police-pursuit/article_b4a6e08b-8fba-5574-980a-a4e8b47d725c.html
1096052499	20230416	202304	2023	2023.2904	COP	TROOPER						COP			USA	UNITED STATES	USA								1	0874	087	08	2	10.0	3	1	3	-7.55395683453237	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20230416031500	https://www.mdjonline.com/tribune/georgia/driver-killed-after-fleeing-car-and-hurdling-over-i-77-barrier-during-nc-police-pursuit/article_b4a6e08b-8fba-5574-980a-a4e8b47d725c.html
1096052500	20230416	202304	2023	2023.2904	COP	POLICE						COP			USACOP	ORLANDO	USA					COP			1	190	190	19	4	-10.0	5	1	5	1.70749814402376	0								0								0								20230416031500	http://www.orlandosentinel.com/news/os-ne-orlando-shootings-easter-weekend-victims-20230415-32rsz3cxjnekxbtw7bw3y7jwci-story.html
1096052501	20230416	202304	2023	2023.2904	COP	POLICE						COP			ZAF	BLOEMFONTEIN	ZAF								1	010	010	01	1	0.0	10	1	10	-1.37931034482759	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	4	Mangaung, Limpopo, South Africa	SF	SF09	77355	-24.6657	30.1493	-1256770	20230416031500	https://www.groundup.org.za/article/thabo-bester-saga-police-fail-to-collect-evidence/
1096052502	20230416	202304	2023	2023.2904	CRM	GANGSTER						CRM			PTY	POLITICIAN									1	193	193	19	4	-10.0	2	1	2	-6.07533414337789	4	Jhansi, Uttar Pradesh, India	IN	IN36	17919	25.4333	78.5833	-2098543	4	Jhansi, Uttar Pradesh, India	IN	IN36	17919	25.4333	78.5833	-2098543	4	Jhansi, Uttar Pradesh, India	IN	IN36	17919	25.4333	78.5833	-2098543	20230416031500	https://www.udayavani.com/english-news/gangster-turned-politician-atiq-ahmad-brother-shot-dead-in-ups-prayagraj-3-held
1096052503	20230416	202304	2023	2023.2904	CVL	COMMUNITY						CVL													0	051	051	05	1	3.4	10	1	10	3.41419586702605	3	Wood County, Texas, United States	US	USTX	TX499	32.7835	-95.3836	1384035	0								3	Wood County, Texas, United States	US	USTX		32.7835	-95.3836	1384035	20230416031500	https://www.sent-trib.com/2023/04/15/community-briefs-5/
1096052504	20230416	202304	2023	2023.2904	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	6	1	6	0.81967213114754	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20230416031500	https://www.jewishchronicle.org/?id=719834764
1096052505	20230416	202304	2023	2023.2904	CVL	RESIDENTS						CVL													1	128	128	12	3	-5.0	2	1	2	-4.4776119402985	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	0								4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	20230416031500	https://www.bbc.co.uk/news/uk-65290166
1096052506	20230416	202304	2023	2023.2904	CVL	RESIDENTS						CVL			JUD	ATTORNEY						JUD			1	020	020	02	1	3.0	5	1	5	-2.02839756592292	0								0								0								20230416031500	https://www.pennlive.com/news/2023/04/camp-hill-violated-residents-first-amendment-rights-with-sign-ordinance-judge.html
1096052507	20230416	202304	2023	2023.2904	CVL	COMMUNITY						CVL			LAB	STAFF MEMBER						LAB			0	084	084	08	2	7.0	7	1	7	-5.6369785794814	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	20230416031500	https://punchng.com/npc-plans-insurance-cover-for-800000-census-enumerators/
1096052508	20230416	202304	2023	2023.2904	CVL	COMMUNITY						CVL			USA	GRAND RAPIDS	USA								0	036	036	03	1	4.0	8	1	8	3.41419586702605	3	Wood County, Texas, United States	US	USTX	TX499	32.7835	-95.3836	1384035	3	Wood County, Texas, United States	US	USTX		32.7835	-95.3836	1384035	3	Wood County, Texas, United States	US	USTX		32.7835	-95.3836	1384035	20230416031500	https://www.sent-trib.com/2023/04/15/community-briefs-5/
1096052509	20230416	202304	2023	2023.2904	CVL	COMMUNITY						CVL			USA	GRAND RAPIDS	USA								0	036	036	03	1	4.0	2	1	2	3.41419586702605	3	Bowling Green, Indiana, United States	US	USIN	IN021	39.3831	-87.0117	431404	3	Bowling Green, Indiana, United States	US	USIN		39.3831	-87.0117	431404	3	Bowling Green, Indiana, United States	US	USIN		39.3831	-87.0117	431404	20230416031500	https://www.sent-trib.com/2023/04/15/community-briefs-5/
1096052510	20230416	202304	2023	2023.2904	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	1.78147268408551	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20230416031500	https://www.enidnews.com/news/local_news/enid-author-fest-brings-authors-from-enid-around-oklahoma-together/article_bea639a8-dbc0-11ed-b8e3-8b757007aadb.html
1096052511	20230416	202304	2023	2023.2904	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	0.81967213114754	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20230416031500	https://www.jewishchronicle.org/?id=719834764
1096052512	20230416	202304	2023	2023.2904	CVL	HUNTER						CVL			USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-2.3417172593235	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230416031500	https://www.thedailybeast.com/e-jean-carroll-gets-her-day-in-court-against-trump-women-will-be-watching
1096052513	20230416	202304	2023	2023.2904	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	0.81967213114754	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20230416031500	https://www.jewishchronicle.org/?id=719834764
1096052514	20230416	202304	2023	2023.2904	CVL	NEIGHBORHOOD						CVL			USA	ORLANDO	USA								1	193	193	19	4	-10.0	5	1	5	1.70749814402376	0								0								0								20230416031500	http://www.orlandosentinel.com/news/os-ne-orlando-shootings-easter-weekend-victims-20230415-32rsz3cxjnekxbtw7bw3y7jwci-story.html
1096052515	20230416	202304	2023	2023.2904	CVL	COMMUNITY						CVL			USACVL	UNITED STATES	USA					CVL			0	051	051	05	1	3.4	4	1	4	3.41419586702605	3	Wood County, Texas, United States	US	USTX	TX499	32.7835	-95.3836	1384035	3	Wood County, Texas, United States	US	USTX		32.7835	-95.3836	1384035	3	Wood County, Texas, United States	US	USTX		32.7835	-95.3836	1384035	20230416031500	https://www.sent-trib.com/2023/04/15/community-briefs-5/
1096052516	20230416	202304	2023	2023.2904	DEU	STUTTGART	DEU																		1	080	080	08	2	5.0	5	1	5	-3.84615384615384	0								0								0								20230416031500	https://www.the42.ie/european-wrap/news/
1096052517	20230416	202304	2023	2023.2904	EDU	STUDENT						EDU													0	114	114	11	3	-2.0	6	1	6	-5.23690773067332	4	Khammam, Andhra Pradesh, India	IN	IN02	17555	17.25	80.15	-2100485	0								4	Khammam, Andhra Pradesh, India	IN	IN02	17555	17.25	80.15	-2100485	20230416031500	https://www.business-standard.com/india-news/bjp-stages-protest-march-against-kcr-govt-over-unemployment-in-state-123041500931_1.html
1096052518	20230416	202304	2023	2023.2904	EDU	STUDENT						EDU													0	114	114	11	3	-2.0	2	1	2	-5.23690773067332	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	0								4	Khammam, Andhra Pradesh, India	IN	IN02	17555	17.25	80.15	-2100485	20230416031500	https://www.business-standard.com/india-news/bjp-stages-protest-march-against-kcr-govt-over-unemployment-in-state-123041500931_1.html
1096052519	20230416	202304	2023	2023.2904	EDU	STUDENT						EDU													0	114	114	11	3	-2.0	2	1	2	-5.23690773067332	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20230416031500	https://www.business-standard.com/india-news/bjp-stages-protest-march-against-kcr-govt-over-unemployment-in-state-123041500931_1.html
1096052520	20230416	202304	2023	2023.2904	EDU	SCHOOL						EDU			AUT	AUSTRIA	AUT								1	173	173	17	4	-5.0	1	1	1	-7.55813953488372	3	Madison High School, Virginia, United States	US	USVA	VA059	38.8961	-77.2792	1470001	3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	20230416031500	https://ktxs.com/news/nation-world/learning-disabilities-teacher-arrested-alleged-sexual-relationship-high-school-student-virginia-james-madison-allieh-kheradmand
1096052521	20230416	202304	2023	2023.2904	EDU	COLLEGE						EDU			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-5.11247443762781	3	East Lansing, Michigan, United States	US	USMI	MI065	42.737	-84.4839	625219	3	East Lansing, Michigan, United States	US	USMI		42.737	-84.4839	625219	3	East Lansing, Michigan, United States	US	USMI		42.737	-84.4839	625219	20230416031500	https://www.thedailybeast.com/why-logan-roys-succession-death-felt-so-familiarand-so-real
1096052522	20230416	202304	2023	2023.2904	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	-5.49132947976879	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20230416031500	https://nypost.com/2023/04/15/wife-of-okla-police-chief-arrested-for-sexually-abusing-teen/
1096052523	20230416	202304	2023	2023.2904	EDU	COLLEGE						EDU			USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-5.11247443762781	3	East Lansing, Michigan, United States	US	USMI	MI065	42.737	-84.4839	625219	3	East Lansing, Michigan, United States	US	USMI		42.737	-84.4839	625219	3	East Lansing, Michigan, United States	US	USMI		42.737	-84.4839	625219	20230416031500	https://www.thedailybeast.com/why-logan-roys-succession-death-felt-so-familiarand-so-real
1096052524	20230416	202304	2023	2023.2904	EDUEDU	SCHOOL						EDU	EDU												1	020	020	02	1	3.0	5	1	5	-5.33333333333333	0								0								0								20230416031500	https://www.hancinema.net/photos-new-behind-the-scenes-images-added-for-the-korean-drama-duty-after-school-168513.html
1096052525	20230416	202304	2023	2023.2904	EDUEDU	SCHOOL						EDU	EDU												1	062	062	06	2	7.4	5	1	5	-5.33333333333333	0								0								0								20230416031500	https://www.hancinema.net/photos-new-behind-the-scenes-images-added-for-the-korean-drama-duty-after-school-168513.html
1096052526	20230416	202304	2023	2023.2904	EDUEDU	SCHOOL						EDU	EDU		USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-5.49132947976879	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20230416031500	https://nypost.com/2023/04/15/wife-of-okla-police-chief-arrested-for-sexually-abusing-teen/
1096052527	20230416	202304	2023	2023.2904	EDUEDU	SCHOOL						EDU	EDU		USA	PITTSBURGH	USA								1	051	051	05	1	3.4	5	1	5	4.82758620689656	0								0								0								20230416031500	https://news.yahoo.com/gives-hope-franco-harris-remembered-020803359.html
1096052528	20230416	202304	2023	2023.2904	EDUEDU	SCHOOL						EDU	EDU		USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-5.49132947976879	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20230416031500	https://nypost.com/2023/04/15/wife-of-okla-police-chief-arrested-for-sexually-abusing-teen/
1096052529	20230416	202304	2023	2023.2904	EGY	ALEXANDRIA	EGY								EGYCOP	ALEXANDRIA	EGY					COP			1	193	193	19	4	-10.0	10	1	10	-3.03030303030303	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20230416031500	https://www.kalb.com/2023/04/16/alexandria-police-department-investigating-15th-street-shooting/
1096052530	20230416	202304	2023	2023.2904	EGY	EGYPT	EGY								SAU	SAUDI ARABIA	SAU								0	042	042	04	1	1.9	2	1	2	-4.04494382022472	4	Arab League, Al Qahirah, Egypt	EG	EG11	65350	30.0445	31.2332	11230301	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	4	Arab League, Al Qahirah, Egypt	EG	EG11	65350	30.0445	31.2332	11230301	20230416031500	https://www.washingtonpost.com/world/2023/04/15/syria-saudi-arabia-arab-league-meeting/5ba6882c-db88-11ed-aebd-3fd2ac4c460a_story.html
1096052531	20230416	202304	2023	2023.2904	EGY	EGYPT	EGY								SAU	SAUDI ARABIA	SAU								0	042	042	04	1	1.9	2	1	2	-4.04494382022472	4	Arab League, Al Qahirah, Egypt	EG	EG11	65350	30.0445	31.2332	11230301	1	Syria	SY	SY		35	38	SY	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20230416031500	https://www.washingtonpost.com/world/2023/04/15/syria-saudi-arabia-arab-league-meeting/5ba6882c-db88-11ed-aebd-3fd2ac4c460a_story.html
